timestamp,actual_value,reconstructed_value,reconstruction_error,anomaly_score,prediction,prediction_label,ground_truth,ground_truth_label,status
2014-12-31 05:30:00,2825.0,3799.8347,0.001951,0.363697,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 06:00:00,3705.0002,4592.977,0.001884,0.351327,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 06:30:00,5745.0005,5806.3086,0.001291,0.240775,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 07:00:00,6334.0,7379.322,0.0007,0.130609,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 07:30:00,8324.0,9456.078,0.000477,0.088862,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 08:00:00,9449.0,11728.327,0.00075,0.139886,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 08:30:00,11877.001,13941.572,0.001088,0.202893,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 09:00:00,11917.001,15447.925,0.00181,0.337412,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 09:30:00,12621.001,16258.217,0.002504,0.466905,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 10:00:00,13294.0,16211.585,0.002574,0.480048,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 10:30:00,13850.001,15363.008,0.00215,0.400805,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 11:00:00,15128.0,13976.002,0.001407,0.262421,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 11:30:00,16996.0,13426.379,0.002085,0.388823,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 12:00:00,16815.002,13464.75,0.002649,0.493963,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 12:30:00,17275.002,13822.579,0.003234,0.60297,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 13:00:00,18553.0,14354.763,0.004173,0.778076,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 13:30:00,18607.0,14993.479,0.004886,0.911048,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 14:00:00,18703.0,15660.458,0.005449,1.016025,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 14:30:00,18970.0,16333.653,0.005569,1.038455,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 15:00:00,19315.998,16976.965,0.005637,1.051174,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 15:30:00,18542.0,17546.502,0.005567,1.038045,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 16:00:00,17583.0,17971.99,0.005534,1.03189,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 16:30:00,16607.0,18295.463,0.005209,0.971349,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 17:00:00,17991.0,18555.598,0.004001,0.745992,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 17:30:00,18983.0,18769.623,0.002572,0.479661,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 18:00:00,20014.0,19016.104,0.001656,0.308807,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 18:30:00,20943.0,19260.979,0.002405,0.448351,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 19:00:00,22113.998,19637.973,0.00404,0.753337,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 19:30:00,24368.0,19735.29,0.005692,1.061295,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 20:00:00,25524.0,20128.172,0.006595,1.229795,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 20:30:00,26779.0,21024.408,0.007011,1.307343,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 21:00:00,27804.0,22224.656,0.006835,1.274518,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 21:30:00,27315.0,23281.81,0.006149,1.146639,1,Anomaly,1,Anomaly,True Positive (TP)
2014-12-31 22:00:00,25416.998,23862.748,0.00528,0.984492,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 22:30:00,23177.0,24088.6,0.003966,0.739421,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 23:00:00,21826.0,24609.45,0.004127,0.769572,0,Normal,1,Anomaly,False Negative (FN)
2014-12-31 23:30:00,14152.001,22414.55,0.006537,1.21899,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 00:00:00,22153.0,20159.863,0.006364,1.186713,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 00:30:00,29547.0,19290.635,0.008744,1.630391,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 01:00:00,30236.0,19418.352,0.010864,2.025653,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 01:30:00,28347.998,20149.842,0.011211,2.090345,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 02:00:00,26264.0,20920.137,0.010499,1.957679,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 02:30:00,25242.998,21514.088,0.009746,1.817217,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 03:00:00,23116.998,21629.81,0.009255,1.725719,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 03:30:00,21017.0,21279.72,0.009104,1.697545,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 04:00:00,18170.0,20360.64,0.009156,1.707255,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 04:30:00,12629.001,18376.5,0.00953,1.777007,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 05:00:00,8899.0,14803.316,0.009816,1.830347,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 05:30:00,6999.0,10910.784,0.009744,1.816944,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 06:00:00,5750.0005,7710.618,0.009746,1.817217,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 06:30:00,5381.0,5452.481,0.009874,1.841152,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 07:00:00,5056.0005,4109.0938,0.010067,1.877122,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 07:30:00,4930.0,3398.1829,0.010151,1.892851,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 08:00:00,4624.0,3081.2688,0.010031,1.870421,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 08:30:00,4726.0,3042.5186,0.009662,1.801626,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 09:00:00,5505.0,3406.6265,0.0091,1.696724,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 09:30:00,6510.0,4669.5967,0.00861,1.605499,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 10:00:00,7705.0,7245.415,0.008304,1.54833,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 10:30:00,10007.0,10670.647,0.008102,1.510718,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 11:00:00,11405.001,13882.45,0.007698,1.435359,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 11:30:00,13562.001,17224.736,0.005466,1.019171,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 12:00:00,14537.0,19562.932,0.006121,1.141305,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 12:30:00,15296.001,20321.58,0.006521,1.215844,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 13:00:00,15376.0,19996.75,0.006226,1.160863,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 13:30:00,16302.001,19318.621,0.005797,1.080853,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 14:00:00,16066.0,18236.361,0.005449,1.016025,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-01 14:30:00,16485.0,17367.758,0.003995,0.744833,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 15:00:00,16887.0,16074.646,0.003375,0.629255,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 15:30:00,16430.0,15610.004,0.002811,0.524114,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 16:00:00,16044.001,15968.659,0.001563,0.291413,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 16:30:00,14655.0,16276.027,0.00138,0.257396,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 17:00:00,15514.001,16504.123,0.001378,0.25701,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 17:30:00,16184.0,16672.434,0.001291,0.240775,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 18:00:00,16280.0,16777.771,0.001092,0.203666,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 18:30:00,16550.0,16784.53,0.000841,0.156894,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 19:00:00,15626.001,16664.982,0.000651,0.121332,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 19:30:00,14304.001,16400.053,0.000734,0.136794,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 20:00:00,13741.0,16051.654,0.000918,0.171196,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 20:30:00,13578.001,15644.433,0.001038,0.193616,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 21:00:00,13326.001,14975.977,0.001022,0.190524,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 21:30:00,13560.001,13673.632,0.000752,0.140273,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 22:00:00,12730.0,12572.29,0.000336,0.062576,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 22:30:00,12533.0,12318.63,0.0003,0.056005,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 23:00:00,10673.0,12210.995,0.000572,0.106643,0,Normal,1,Anomaly,False Negative (FN)
2015-01-01 23:30:00,9947.0,11615.567,0.000889,0.165785,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 00:00:00,8258.0,10308.459,0.00142,0.264741,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 00:30:00,8343.0,8794.723,0.001648,0.307261,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 01:00:00,6326.0,7271.735,0.00215,0.400805,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 01:30:00,4485.0,6129.4404,0.002255,0.420519,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 02:00:00,3990.9998,5040.0264,0.002328,0.434049,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 02:30:00,3126.0,4008.6426,0.002349,0.437914,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 03:00:00,2794.0,3350.3984,0.002033,0.379159,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 03:30:00,2296.0,3033.9592,0.001741,0.324656,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 04:00:00,2506.0,2975.4082,0.001368,0.255077,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 04:30:00,2012.0,3101.2224,0.001559,0.290639,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 05:00:00,1955.0,3416.1187,0.001671,0.311513,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 05:30:00,2485.9998,3895.7893,0.001544,0.287934,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 06:00:00,3774.0,4563.007,0.001324,0.24696,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 06:30:00,5344.0005,5383.664,0.000966,0.180087,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 07:00:00,5956.0,6315.094,0.000798,0.148777,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 07:30:00,7314.0,7409.956,0.000721,0.134474,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 08:00:00,8030.0,8468.963,0.000597,0.111281,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 08:30:00,10085.001,9460.481,0.000477,0.088862,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 09:00:00,10867.0,10267.737,0.000445,0.083063,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 09:30:00,11830.0,10749.229,0.000545,0.101618,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 10:00:00,12507.001,11006.912,0.000777,0.144911,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 10:30:00,13943.001,11063.911,0.001227,0.228792,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 11:00:00,14115.001,11381.943,0.001391,0.259329,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 11:30:00,15399.0,11828.567,0.001772,0.330454,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 12:00:00,16521.0,12293.327,0.002689,0.501308,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 12:30:00,16913.0,12734.348,0.003953,0.737102,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 13:00:00,16207.0,13265.356,0.004645,0.866209,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 13:30:00,17068.0,13887.921,0.00518,0.965938,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 14:00:00,17756.0,14550.153,0.00556,1.036677,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-02 14:30:00,17887.0,15229.87,0.005607,1.04543,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-02 15:00:00,17936.0,15879.968,0.005572,1.039002,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-02 15:30:00,18259.0,16488.996,0.005448,1.015888,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-02 16:00:00,16710.0,16970.992,0.004934,0.919939,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 16:30:00,15525.0,17319.25,0.004316,0.804748,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 17:00:00,17440.0,17596.127,0.003213,0.599104,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 17:30:00,19523.0,17876.441,0.002118,0.395007,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 18:00:00,20137.002,18173.082,0.00149,0.277883,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 18:30:00,20936.0,18508.564,0.001733,0.323109,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 19:00:00,21997.998,19060.867,0.002637,0.491644,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 19:30:00,19934.0,19559.586,0.003203,0.597172,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 20:00:00,18302.0,19624.88,0.003603,0.671775,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 20:30:00,17815.0,19196.947,0.003203,0.597172,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 21:00:00,17366.0,19000.178,0.002525,0.470771,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 21:30:00,17518.0,18678.596,0.001884,0.351327,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 22:00:00,19508.0,18300.18,0.001826,0.340504,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 22:30:00,19720.0,18040.605,0.002054,0.383024,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 23:00:00,18658.0,17892.883,0.002241,0.417814,0,Normal,1,Anomaly,False Negative (FN)
2015-01-02 23:30:00,19337.002,17918.225,0.002375,0.442939,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 00:00:00,18085.0,17809.924,0.002197,0.409696,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 00:30:00,16661.0,17480.436,0.001996,0.372201,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 01:00:00,15624.001,17063.781,0.002058,0.383797,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 01:30:00,14177.001,16265.044,0.002284,0.425931,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 02:00:00,12850.0,14976.543,0.002531,0.47193,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 02:30:00,11509.0,13212.006,0.002823,0.526433,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 03:00:00,10329.0,11144.616,0.003089,0.575911,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 03:30:00,8830.0,9251.125,0.003145,0.586348,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 04:00:00,7903.0,7983.8457,0.00308,0.574365,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 04:30:00,4497.0,6650.9946,0.003248,0.605676,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 05:00:00,3189.0002,5291.1377,0.004057,0.756429,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 05:30:00,2793.0,4052.9888,0.004529,0.844562,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 06:00:00,2810.0,3120.39,0.004324,0.806294,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 06:30:00,3696.0,2581.7524,0.003501,0.652834,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 07:00:00,3707.0,2382.2407,0.001781,0.332,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 07:30:00,4758.0,2737.9854,0.001233,0.229952,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 08:00:00,5334.0,3778.9197,0.001204,0.22454,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 08:30:00,7736.0,5788.364,0.001316,0.245413,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 09:00:00,9130.0,8586.258,0.00115,0.21449,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 09:30:00,11189.001,11547.067,0.001121,0.209078,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 10:00:00,11887.001,13748.171,0.00138,0.257396,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 10:30:00,14095.001,15405.987,0.001509,0.281362,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 11:00:00,14737.001,16484.549,0.00198,0.369109,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 11:30:00,16826.0,16566.145,0.002075,0.38689,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 12:00:00,18143.0,15982.969,0.002386,0.444872,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 12:30:00,20074.0,15407.721,0.003711,0.691876,0,Normal,1,Anomaly,False Negative (FN)
2015-01-03 13:00:00,21386.0,15003.0205,0.005736,1.069638,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 13:30:00,21466.0,15072.648,0.00653,1.217622,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 14:00:00,21367.998,15674.707,0.00691,1.288469,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 14:30:00,21694.998,16566.88,0.007042,1.313087,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 15:00:00,21529.0,17511.182,0.007008,1.306659,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 15:30:00,20273.0,18355.14,0.006832,1.273834,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 16:00:00,19355.0,19015.424,0.006708,1.250857,1,Anomaly,1,Anomaly,True Positive (TP)
2015-01-03 16:30:00,17061.0,19530.13,0.005425,1.011563,1,Anomaly,0,Normal,False Positive (FP)
2015-01-03 17:00:00,18676.002,19920.6,0.004674,0.871481,0,Normal,0,Normal,True Negative (TN)
2015-01-03 17:30:00,21073.0,20226.355,0.00398,0.74221,0,Normal,0,Normal,True Negative (TN)
2015-01-03 18:00:00,22091.0,20442.666,0.003319,0.618836,0,Normal,0,Normal,True Negative (TN)
2015-01-03 18:30:00,23099.998,20535.79,0.003054,0.569438,0,Normal,0,Normal,True Negative (TN)
2015-01-03 19:00:00,23800.998,20593.656,0.002914,0.543387,0,Normal,0,Normal,True Negative (TN)
2015-01-03 19:30:00,22393.0,20724.03,0.002991,0.557641,0,Normal,0,Normal,True Negative (TN)
2015-01-03 20:00:00,18954.0,20574.002,0.004085,0.761625,0,Normal,0,Normal,True Negative (TN)
2015-01-03 20:30:00,18005.0,19113.836,0.006233,1.16227,1,Anomaly,0,Normal,False Positive (FP)
2015-01-03 21:00:00,19333.0,16506.475,0.00717,1.336975,1,Anomaly,0,Normal,False Positive (FP)
2015-01-03 21:30:00,18891.0,15943.608,0.005616,1.04724,1,Anomaly,0,Normal,False Positive (FP)
2015-01-03 22:00:00,20259.0,16366.809,0.004356,0.812252,0,Normal,0,Normal,True Negative (TN)
2015-01-03 22:30:00,20055.0,17289.592,0.003507,0.65398,0,Normal,0,Normal,True Negative (TN)
2015-01-03 23:00:00,19787.0,18541.285,0.00267,0.49792,0,Normal,0,Normal,True Negative (TN)
2015-01-03 23:30:00,20994.998,19355.258,0.002496,0.46548,0,Normal,0,Normal,True Negative (TN)
2015-01-04 00:00:00,19613.0,19273.365,0.002399,0.447293,0,Normal,0,Normal,True Negative (TN)
2015-01-04 00:30:00,16975.0,18852.611,0.002655,0.494971,0,Normal,0,Normal,True Negative (TN)
2015-01-04 01:00:00,16541.0,18404.73,0.002813,0.524463,0,Normal,0,Normal,True Negative (TN)
2015-01-04 01:30:00,14379.0,17753.299,0.003232,0.602616,0,Normal,0,Normal,True Negative (TN)
2015-01-04 02:00:00,13089.001,16404.51,0.003407,0.635302,0,Normal,0,Normal,True Negative (TN)
2015-01-04 02:30:00,10506.0,14021.923,0.0033,0.615396,0,Normal,0,Normal,True Negative (TN)
2015-01-04 03:00:00,9216.0,10928.192,0.002457,0.458107,0,Normal,0,Normal,True Negative (TN)
2015-01-04 03:30:00,8103.0,8863.246,0.00211,0.393471,0,Normal,0,Normal,True Negative (TN)
2015-01-04 04:00:00,6823.0,7238.272,0.002195,0.4092,0,Normal,0,Normal,True Negative (TN)
2015-01-04 04:30:00,4263.0,5966.683,0.002527,0.471132,0,Normal,0,Normal,True Negative (TN)
2015-01-04 05:00:00,3025.0,4892.624,0.003357,0.625963,0,Normal,0,Normal,True Negative (TN)
2015-01-04 05:30:00,2549.0,3881.053,0.003838,0.715667,0,Normal,0,Normal,True Negative (TN)
2015-01-04 06:00:00,2605.0,3098.2205,0.003585,0.668481,0,Normal,0,Normal,True Negative (TN)
2015-01-04 06:30:00,3064.0,2617.2236,0.002703,0.504065,0,Normal,0,Normal,True Negative (TN)
2015-01-04 07:00:00,3205.0,2462.2986,0.001396,0.260267,0,Normal,0,Normal,True Negative (TN)
2015-01-04 07:30:00,4254.0,2869.3914,0.000573,0.10691,0,Normal,0,Normal,True Negative (TN)
2015-01-04 08:00:00,4897.0,4206.7964,0.000504,0.093885,0,Normal,0,Normal,True Negative (TN)
2015-01-04 08:30:00,6628.0,6512.2007,0.000493,0.091919,0,Normal,0,Normal,True Negative (TN)
2015-01-04 09:00:00,7726.0,9014.477,0.000538,0.100275,0,Normal,0,Normal,True Negative (TN)
2015-01-04 09:30:00,9284.0,11643.903,0.000797,0.14869,0,Normal,0,Normal,True Negative (TN)
2015-01-04 10:00:00,10955.001,13758.2705,0.001076,0.200546,0,Normal,0,Normal,True Negative (TN)
2015-01-04 10:30:00,13348.001,15516.721,0.001246,0.23225,0,Normal,0,Normal,True Negative (TN)
2015-01-04 11:00:00,13517.0,16620.637,0.001682,0.313598,0,Normal,0,Normal,True Negative (TN)
2015-01-04 11:30:00,14443.001,16646.258,0.001525,0.284352,0,Normal,0,Normal,True Negative (TN)
2015-01-04 12:00:00,15285.0,15832.174,0.00109,0.20325,0,Normal,0,Normal,True Negative (TN)
2015-01-04 12:30:00,16028.001,14745.781,0.000974,0.181623,0,Normal,0,Normal,True Negative (TN)
2015-01-04 13:00:00,16329.0,13941.931,0.00112,0.208902,0,Normal,0,Normal,True Negative (TN)
2015-01-04 13:30:00,15891.001,13809.181,0.001294,0.241343,0,Normal,0,Normal,True Negative (TN)
2015-01-04 14:00:00,15960.001,14083.276,0.001269,0.236674,0,Normal,0,Normal,True Negative (TN)
2015-01-04 14:30:00,16376.001,14543.524,0.001257,0.234462,0,Normal,0,Normal,True Negative (TN)
2015-01-04 15:00:00,15303.001,14986.405,0.001177,0.21947,0,Normal,0,Normal,True Negative (TN)
2015-01-04 15:30:00,16271.0,15378.307,0.001235,0.230284,0,Normal,0,Normal,True Negative (TN)
2015-01-04 16:00:00,15873.001,15716.8545,0.00133,0.247979,0,Normal,0,Normal,True Negative (TN)
2015-01-04 16:30:00,15588.0,16035.904,0.001338,0.249453,0,Normal,0,Normal,True Negative (TN)
2015-01-04 17:00:00,15471.001,16274.426,0.001206,0.224877,0,Normal,0,Normal,True Negative (TN)
2015-01-04 17:30:00,16139.0,16411.695,0.000953,0.17769,0,Normal,0,Normal,True Negative (TN)
2015-01-04 18:00:00,15862.001,16418.146,0.000681,0.127063,0,Normal,0,Normal,True Negative (TN)
2015-01-04 18:30:00,16218.0,16317.453,0.000473,0.088232,0,Normal,0,Normal,True Negative (TN)
2015-01-04 19:00:00,14093.0,16119.924,0.000443,0.08258,0,Normal,0,Normal,True Negative (TN)
2015-01-04 19:30:00,17786.0,16022.304,0.000493,0.091919,0,Normal,0,Normal,True Negative (TN)
2015-01-04 20:00:00,16079.0,16013.6,0.000473,0.088232,0,Normal,0,Normal,True Negative (TN)
2015-01-04 20:30:00,14137.0,15691.494,0.000671,0.125097,0,Normal,0,Normal,True Negative (TN)
2015-01-04 21:00:00,11407.001,14785.508,0.001103,0.205707,0,Normal,0,Normal,True Negative (TN)
2015-01-04 21:30:00,12479.0,13952.246,0.000932,0.173758,0,Normal,0,Normal,True Negative (TN)
2015-01-04 22:00:00,11317.0,13147.374,0.001081,0.201529,0,Normal,0,Normal,True Negative (TN)
2015-01-04 22:30:00,10005.0,11701.938,0.00113,0.210623,0,Normal,0,Normal,True Negative (TN)
2015-01-04 23:00:00,8802.0,9959.48,0.001364,0.254369,0,Normal,0,Normal,True Negative (TN)
2015-01-04 23:30:00,8002.0,8352.284,0.001592,0.296886,0,Normal,0,Normal,True Negative (TN)
2015-01-05 00:00:00,6669.0,7167.6294,0.001674,0.312123,0,Normal,0,Normal,True Negative (TN)
2015-01-05 00:30:00,5961.0,6073.5347,0.001536,0.286318,0,Normal,0,Normal,True Negative (TN)
2015-01-05 01:00:00,4169.0,4911.906,0.001354,0.252402,0,Normal,0,Normal,True Negative (TN)
2015-01-05 01:30:00,3365.0,3942.2212,0.001273,0.237411,0,Normal,0,Normal,True Negative (TN)
2015-01-05 02:00:00,2853.0,3274.8013,0.001181,0.220207,0,Normal,0,Normal,True Negative (TN)
2015-01-05 02:30:00,2227.0,2893.1926,0.000931,0.173512,0,Normal,0,Normal,True Negative (TN)
2015-01-05 03:00:00,1609.0,2724.5112,0.000992,0.185063,0,Normal,0,Normal,True Negative (TN)
2015-01-05 03:30:00,1697.0,2768.5083,0.000867,0.161716,0,Normal,0,Normal,True Negative (TN)
2015-01-05 04:00:00,1883.0,3006.7666,0.000829,0.154589,0,Normal,0,Normal,True Negative (TN)
2015-01-05 04:30:00,1836.9999,3431.125,0.0009,0.16786,0,Normal,0,Normal,True Negative (TN)
2015-01-05 05:00:00,2476.0,4062.526,0.001021,0.19047,0,Normal,0,Normal,True Negative (TN)
2015-01-05 05:30:00,4040.0,4881.262,0.000987,0.18408,0,Normal,0,Normal,True Negative (TN)
2015-01-05 06:00:00,6431.0005,6034.005,0.000983,0.183343,0,Normal,0,Normal,True Negative (TN)
2015-01-05 06:30:00,10496.0,7674.641,0.001145,0.213572,0,Normal,0,Normal,True Negative (TN)
2015-01-05 07:00:00,13610.001,10117.479,0.001554,0.289759,0,Normal,0,Normal,True Negative (TN)
2015-01-05 07:30:00,16277.001,11948.742,0.002036,0.379708,0,Normal,0,Normal,True Negative (TN)
2015-01-05 08:00:00,17760.002,13431.045,0.00247,0.460564,0,Normal,0,Normal,True Negative (TN)
2015-01-05 08:30:00,18026.0,14250.706,0.002494,0.464988,0,Normal,0,Normal,True Negative (TN)
2015-01-05 09:00:00,16706.0,14588.552,0.001732,0.322937,0,Normal,0,Normal,True Negative (TN)
2015-01-05 09:30:00,14662.001,14380.088,0.001248,0.232741,0,Normal,0,Normal,True Negative (TN)
